infinitive,alias,group,mood,tense,layout,row_order,label,form,note_keys
helfen,helfen,irregular,indicative,present,personal,6,sie / Sie,helfen,
helfen,helfen,irregular,indicative,preterite,personal,1,ich,half,
helfen,helfen,irregular,indicative,preterite,personal,2,du,halfst,
helfen,helfen,irregular,indicative,preterite,personal,3,er / sie / es,half,
helfen,helfen,irregular,indicative,preterite,personal,4,wir,halfen,
helfen,helfen,irregular,indicative,preterite,personal,5,ihr,halft,
helfen,helfen,irregular,indicative,preterite,personal,6,sie / Sie,halfen,
helfen,helfen,irregular,indicative,perfect,personal,1,ich,habe geholfen,
helfen,helfen,irregular,indicative,perfect,personal,2,du,hast geholfen,
helfen,helfen,irregular,indicative,perfect,personal,3,er / sie / es,hat geholfen,
helfen,helfen,irregular,indicative,perfect,personal,4,wir,haben geholfen,
helfen,helfen,irregular,indicative,perfect,personal,5,ihr,habt geholfen,
helfen,helfen,irregular,indicative,perfect,personal,6,sie / Sie,haben geholfen,
helfen,helfen,irregular,indicative,pluperfect,personal,1,ich,hatte geholfen,
helfen,helfen,irregular,indicative,pluperfect,personal,2,du,hattest geholfen,
helfen,helfen,irregular,indicative,pluperfect,personal,3,er / sie / es,hatte geholfen,
helfen,helfen,irregular,indicative,pluperfect,personal,4,wir,hatten geholfen,
helfen,helfen,irregular,indicative,pluperfect,personal,5,ihr,hattet geholfen,
helfen,helfen,irregular,indicative,pluperfect,personal,6,sie / Sie,hatten geholfen,
helfen,helfen,irregular,indicative,futureI,personal,1,ich,werde helfen,
helfen,helfen,irregular,indicative,futureI,personal,2,du,wirst helfen,
helfen,helfen,irregular,indicative,futureI,personal,3,er / sie / es,wird helfen,
helfen,helfen,irregular,indicative,futureI,personal,4,wir,werden helfen,
helfen,helfen,irregular,indicative,futureI,personal,5,ihr,werdet helfen,
helfen,helfen,irregular,indicative,futureI,personal,6,sie / Sie,werden helfen,
helfen,helfen,irregular,indicative,futureII,personal,1,ich,werde geholfen haben,
helfen,helfen,irregular,indicative,futureII,personal,2,du,wirst geholfen haben,
helfen,helfen,irregular,indicative,futureII,personal,3,er / sie / es,wird geholfen haben,
helfen,helfen,irregular,indicative,futureII,personal,4,wir,werden geholfen haben,
helfen,helfen,irregular,indicative,futureII,personal,5,ihr,werdet geholfen haben,
helfen,helfen,irregular,indicative,futureII,personal,6,sie / Sie,werden geholfen haben,
helfen,helfen,irregular,subjunctive,subjunctiveI,personal,1,ich,helfe,
helfen,helfen,irregular,subjunctive,subjunctiveI,personal,2,du,helfest,
helfen,helfen,irregular,subjunctive,subjunctiveI,personal,3,er / sie / es,helfe,
helfen,helfen,irregular,subjunctive,subjunctiveI,personal,4,wir,helfen,
helfen,helfen,irregular,subjunctive,subjunctiveI,personal,5,ihr,helfet,
helfen,helfen,irregular,subjunctive,subjunctiveI,personal,6,sie / Sie,helfen,
helfen,helfen,irregular,subjunctive,subjunctiveIPerfect,personal,1,ich,habe geholfen,
helfen,helfen,irregular,subjunctive,subjunctiveIPerfect,personal,2,du,habest geholfen,
helfen,helfen,irregular,subjunctive,subjunctiveIPerfect,personal,3,er / sie / es,habe geholfen,
helfen,helfen,irregular,subjunctive,subjunctiveIPerfect,personal,4,wir,haben geholfen,
helfen,helfen,irregular,subjunctive,subjunctiveIPerfect,personal,5,ihr,habet geholfen,
helfen,helfen,irregular,subjunctive,subjunctiveIPerfect,personal,6,sie / Sie,haben geholfen,
helfen,helfen,irregular,subjunctive,subjunctiveII,personal,1,ich,hälfe,
helfen,helfen,irregular,subjunctive,subjunctiveII,personal,2,du,hälfest,
helfen,helfen,irregular,subjunctive,subjunctiveII,personal,3,er / sie / es,hälfe,
helfen,helfen,irregular,subjunctive,subjunctiveII,personal,4,wir,hälfen,
helfen,helfen,irregular,subjunctive,subjunctiveII,personal,5,ihr,hälfet,
helfen,helfen,irregular,subjunctive,subjunctiveII,personal,6,sie / Sie,hälfen,
helfen,helfen,irregular,subjunctive,subjunctiveIIPerfect,personal,1,ich,hätte geholfen,
helfen,helfen,irregular,subjunctive,subjunctiveIIPerfect,personal,2,du,hättest geholfen,
helfen,helfen,irregular,subjunctive,subjunctiveIIPerfect,personal,3,er / sie / es,hätte geholfen,
helfen,helfen,irregular,subjunctive,subjunctiveIIPerfect,personal,4,wir,hätten geholfen,
helfen,helfen,irregular,subjunctive,subjunctiveIIPerfect,personal,5,ihr,hättet geholfen,
helfen,helfen,irregular,subjunctive,subjunctiveIIPerfect,personal,6,sie / Sie,hätten geholfen,
helfen,helfen,irregular,imperative,imperativePresent,personal,1,du,hilf,
helfen,helfen,irregular,imperative,imperativePresent,personal,2,wir,helfen,
helfen,helfen,irregular,imperative,imperativePresent,personal,3,ihr,helft,
helfen,helfen,irregular,participle,presentParticiple,single,1,form,helfend,
helfen,helfen,irregular,participle,pastParticiple,single,1,form,geholfen,
helfen,helfen,irregular,infinitive,presentInfinitive,single,1,form,helfen,
helfen,helfen,irregular,infinitive,perfectInfinitive,single,1,form,geholfen haben,
nehmen,nehmen,irregular,indicative,present,personal,1,ich,nehme,
nehmen,nehmen,irregular,indicative,present,personal,2,du,nimmst,
nehmen,nehmen,irregular,indicative,present,personal,3,er / sie / es,nimmt,
nehmen,nehmen,irregular,indicative,present,personal,4,wir,nehmen,
nehmen,nehmen,irregular,indicative,present,personal,5,ihr,nehmt,
nehmen,nehmen,irregular,indicative,present,personal,6,sie / Sie,nehmen,
nehmen,nehmen,irregular,indicative,preterite,personal,1,ich,nahm,
nehmen,nehmen,irregular,indicative,preterite,personal,2,du,nahmst,
nehmen,nehmen,irregular,indicative,preterite,personal,3,er / sie / es,nahm,
nehmen,nehmen,irregular,indicative,preterite,personal,4,wir,nahmen,
nehmen,nehmen,irregular,indicative,preterite,personal,5,ihr,nahmt,
nehmen,nehmen,irregular,indicative,preterite,personal,6,sie / Sie,nahmen,
nehmen,nehmen,irregular,indicative,perfect,personal,1,ich,habe genommen,
nehmen,nehmen,irregular,indicative,perfect,personal,2,du,hast genommen,
nehmen,nehmen,irregular,indicative,perfect,personal,3,er / sie / es,hat genommen,
nehmen,nehmen,irregular,indicative,perfect,personal,4,wir,haben genommen,
nehmen,nehmen,irregular,indicative,perfect,personal,5,ihr,habt genommen,
nehmen,nehmen,irregular,indicative,perfect,personal,6,sie / Sie,haben genommen,
nehmen,nehmen,irregular,indicative,pluperfect,personal,1,ich,hatte genommen,
nehmen,nehmen,irregular,indicative,pluperfect,personal,2,du,hattest genommen,
nehmen,nehmen,irregular,indicative,pluperfect,personal,3,er / sie / es,hatte genommen,
nehmen,nehmen,irregular,indicative,pluperfect,personal,4,wir,hatten genommen,
nehmen,nehmen,irregular,indicative,pluperfect,personal,5,ihr,hattet genommen,
nehmen,nehmen,irregular,indicative,pluperfect,personal,6,sie / Sie,hatten genommen,
nehmen,nehmen,irregular,indicative,futureI,personal,1,ich,werde nehmen,
nehmen,nehmen,irregular,indicative,futureI,personal,2,du,wirst nehmen,
nehmen,nehmen,irregular,indicative,futureI,personal,3,er / sie / es,wird nehmen,
nehmen,nehmen,irregular,indicative,futureI,personal,4,wir,werden nehmen,
nehmen,nehmen,irregular,indicative,futureI,personal,5,ihr,werdet nehmen,
nehmen,nehmen,irregular,indicative,futureI,personal,6,sie / Sie,werden nehmen,
nehmen,nehmen,irregular,indicative,futureII,personal,1,ich,werde genommen haben,
nehmen,nehmen,irregular,indicative,futureII,personal,2,du,wirst genommen haben,
nehmen,nehmen,irregular,indicative,futureII,personal,3,er / sie / es,wird genommen haben,
nehmen,nehmen,irregular,indicative,futureII,personal,4,wir,werden genommen haben,
nehmen,nehmen,irregular,indicative,futureII,personal,5,ihr,werdet genommen haben,
nehmen,nehmen,irregular,indicative,futureII,personal,6,sie / Sie,werden genommen haben,
nehmen,nehmen,irregular,subjunctive,subjunctiveI,personal,1,ich,nehme,
nehmen,nehmen,irregular,subjunctive,subjunctiveI,personal,2,du,nehmest,
nehmen,nehmen,irregular,subjunctive,subjunctiveI,personal,3,er / sie / es,nehme,
nehmen,nehmen,irregular,subjunctive,subjunctiveI,personal,4,wir,nehmen,
nehmen,nehmen,irregular,subjunctive,subjunctiveI,personal,5,ihr,nehmet,
nehmen,nehmen,irregular,subjunctive,subjunctiveI,personal,6,sie / Sie,nehmen,
nehmen,nehmen,irregular,subjunctive,subjunctiveIPerfect,personal,1,ich,habe genommen,
nehmen,nehmen,irregular,subjunctive,subjunctiveIPerfect,personal,2,du,habest genommen,
nehmen,nehmen,irregular,subjunctive,subjunctiveIPerfect,personal,3,er / sie / es,habe genommen,
nehmen,nehmen,irregular,subjunctive,subjunctiveIPerfect,personal,4,wir,haben genommen,
nehmen,nehmen,irregular,subjunctive,subjunctiveIPerfect,personal,5,ihr,habet genommen,
nehmen,nehmen,irregular,subjunctive,subjunctiveIPerfect,personal,6,sie / Sie,haben genommen,
nehmen,nehmen,irregular,subjunctive,subjunctiveII,personal,1,ich,nähme,
nehmen,nehmen,irregular,subjunctive,subjunctiveII,personal,2,du,nähmest,
nehmen,nehmen,irregular,subjunctive,subjunctiveII,personal,3,er / sie / es,nähme,
nehmen,nehmen,irregular,subjunctive,subjunctiveII,personal,4,wir,nähmen,
nehmen,nehmen,irregular,subjunctive,subjunctiveII,personal,5,ihr,nähmet,
nehmen,nehmen,irregular,subjunctive,subjunctiveII,personal,6,sie / Sie,nähmen,
nehmen,nehmen,irregular,subjunctive,subjunctiveIIPerfect,personal,1,ich,hätte genommen,
nehmen,nehmen,irregular,subjunctive,subjunctiveIIPerfect,personal,2,du,hättest genommen,
nehmen,nehmen,irregular,subjunctive,subjunctiveIIPerfect,personal,3,er / sie / es,hätte genommen,
nehmen,nehmen,irregular,subjunctive,subjunctiveIIPerfect,personal,4,wir,hätten genommen,
nehmen,nehmen,irregular,subjunctive,subjunctiveIIPerfect,personal,5,ihr,hättet genommen,
nehmen,nehmen,irregular,subjunctive,subjunctiveIIPerfect,personal,6,sie / Sie,hätten genommen,
nehmen,nehmen,irregular,imperative,imperativePresent,personal,1,du,nimm,
nehmen,nehmen,irregular,imperative,imperativePresent,personal,2,wir,nehmen,
nehmen,nehmen,irregular,imperative,imperativePresent,personal,3,ihr,nehmt,
nehmen,nehmen,irregular,participle,presentParticiple,single,1,form,nehmend,
nehmen,nehmen,irregular,participle,pastParticiple,single,1,form,genommen,
nehmen,nehmen,irregular,infinitive,presentInfinitive,single,1,form,nehmen,
nehmen,nehmen,irregular,infinitive,perfectInfinitive,single,1,form,genommen haben,
sprechen,sprechen,irregular,indicative,present,personal,1,ich,spreche,
sprechen,sprechen,irregular,indicative,present,personal,2,du,sprichst,
sprechen,sprechen,irregular,indicative,present,personal,3,er / sie / es,spricht,
sprechen,sprechen,irregular,indicative,present,personal,4,wir,sprechen,
sprechen,sprechen,irregular,indicative,present,personal,5,ihr,sprecht,
sprechen,sprechen,irregular,indicative,present,personal,6,sie / Sie,sprechen,
sprechen,sprechen,irregular,indicative,preterite,personal,1,ich,sprach,
sprechen,sprechen,irregular,indicative,preterite,personal,2,du,sprachst,
sprechen,sprechen,irregular,indicative,preterite,personal,3,er / sie / es,sprach,
sprechen,sprechen,irregular,indicative,preterite,personal,4,wir,sprachen,
sprechen,sprechen,irregular,indicative,preterite,personal,5,ihr,spracht,
sprechen,sprechen,irregular,indicative,preterite,personal,6,sie / Sie,sprachen,
sprechen,sprechen,irregular,indicative,perfect,personal,1,ich,habe gesprochen,
sprechen,sprechen,irregular,indicative,perfect,personal,2,du,hast gesprochen,
sprechen,sprechen,irregular,indicative,perfect,personal,3,er / sie / es,hat gesprochen,
sprechen,sprechen,irregular,indicative,perfect,personal,4,wir,haben gesprochen,
sprechen,sprechen,irregular,indicative,perfect,personal,5,ihr,habt gesprochen,
sprechen,sprechen,irregular,indicative,perfect,personal,6,sie / Sie,haben gesprochen,
sprechen,sprechen,irregular,indicative,pluperfect,personal,1,ich,hatte gesprochen,
sprechen,sprechen,irregular,indicative,pluperfect,personal,2,du,hattest gesprochen,
sprechen,sprechen,irregular,indicative,pluperfect,personal,3,er / sie / es,hatte gesprochen,
sprechen,sprechen,irregular,indicative,pluperfect,personal,4,wir,hatten gesprochen,
sprechen,sprechen,irregular,indicative,pluperfect,personal,5,ihr,hattet gesprochen,
sprechen,sprechen,irregular,indicative,pluperfect,personal,6,sie / Sie,hatten gesprochen,
sprechen,sprechen,irregular,indicative,futureI,personal,1,ich,werde sprechen,
sprechen,sprechen,irregular,indicative,futureI,personal,2,du,wirst sprechen,
sprechen,sprechen,irregular,indicative,futureI,personal,3,er / sie / es,wird sprechen,
sprechen,sprechen,irregular,indicative,futureI,personal,4,wir,werden sprechen,
sprechen,sprechen,irregular,indicative,futureI,personal,5,ihr,werdet sprechen,
sprechen,sprechen,irregular,indicative,futureI,personal,6,sie / Sie,werden sprechen,
sprechen,sprechen,irregular,indicative,futureII,personal,1,ich,werde gesprochen haben,
sprechen,sprechen,irregular,indicative,futureII,personal,2,du,wirst gesprochen haben,
sprechen,sprechen,irregular,indicative,futureII,personal,3,er / sie / es,wird gesprochen haben,
sprechen,sprechen,irregular,indicative,futureII,personal,4,wir,werden gesprochen haben,
sprechen,sprechen,irregular,indicative,futureII,personal,5,ihr,werdet gesprochen haben,
sprechen,sprechen,irregular,indicative,futureII,personal,6,sie / Sie,werden gesprochen haben,
sprechen,sprechen,irregular,subjunctive,subjunctiveI,personal,1,ich,spreche,
sprechen,sprechen,irregular,subjunctive,subjunctiveI,personal,2,du,sprechest,
sprechen,sprechen,irregular,subjunctive,subjunctiveI,personal,3,er / sie / es,spreche,
sprechen,sprechen,irregular,subjunctive,subjunctiveI,personal,4,wir,sprechen,
sprechen,sprechen,irregular,subjunctive,subjunctiveI,personal,5,ihr,sprechet,
sprechen,sprechen,irregular,subjunctive,subjunctiveI,personal,6,sie / Sie,sprechen,
sprechen,sprechen,irregular,subjunctive,subjunctiveIPerfect,personal,1,ich,habe gesprochen,
sprechen,sprechen,irregular,subjunctive,subjunctiveIPerfect,personal,2,du,habest gesprochen,
sprechen,sprechen,irregular,subjunctive,subjunctiveIPerfect,personal,3,er / sie / es,habe gesprochen,
sprechen,sprechen,irregular,subjunctive,subjunctiveIPerfect,personal,4,wir,haben gesprochen,
sprechen,sprechen,irregular,subjunctive,subjunctiveIPerfect,personal,5,ihr,habet gesprochen,
sprechen,sprechen,irregular,subjunctive,subjunctiveIPerfect,personal,6,sie / Sie,haben gesprochen,
sprechen,sprechen,irregular,subjunctive,subjunctiveII,personal,1,ich,spräche,
sprechen,sprechen,irregular,subjunctive,subjunctiveII,personal,2,du,sprächest,
sprechen,sprechen,irregular,subjunctive,subjunctiveII,personal,3,er / sie / es,spräche,
sprechen,sprechen,irregular,subjunctive,subjunctiveII,personal,4,wir,sprächen,
sprechen,sprechen,irregular,subjunctive,subjunctiveII,personal,5,ihr,sprächet,
sprechen,sprechen,irregular,subjunctive,subjunctiveII,personal,6,sie / Sie,sprächen,
sprechen,sprechen,irregular,subjunctive,subjunctiveIIPerfect,personal,1,ich,hätte gesprochen,
sprechen,sprechen,irregular,subjunctive,subjunctiveIIPerfect,personal,2,du,hättest gesprochen,
sprechen,sprechen,irregular,subjunctive,subjunctiveIIPerfect,personal,3,er / sie / es,hätte gesprochen,
sprechen,sprechen,irregular,subjunctive,subjunctiveIIPerfect,personal,4,wir,hätten gesprochen,
sprechen,sprechen,irregular,subjunctive,subjunctiveIIPerfect,personal,5,ihr,hättet gesprochen,
sprechen,sprechen,irregular,subjunctive,subjunctiveIIPerfect,personal,6,sie / Sie,hätten gesprochen,
sprechen,sprechen,irregular,imperative,imperativePresent,personal,1,du,sprich,
sprechen,sprechen,irregular,imperative,imperativePresent,personal,2,wir,sprechen,
sprechen,sprechen,irregular,imperative,imperativePresent,personal,3,ihr,sprecht,
sprechen,sprechen,irregular,participle,presentParticiple,single,1,form,sprechend,
sprechen,sprechen,irregular,participle,pastParticiple,single,1,form,gesprochen,
sprechen,sprechen,irregular,infinitive,presentInfinitive,single,1,form,sprechen,
sprechen,sprechen,irregular,infinitive,perfectInfinitive,single,1,form,gesprochen haben,
lesen,lesen,irregular,indicative,present,personal,1,ich,lese,
lesen,lesen,irregular,indicative,present,personal,2,du,liest,
lesen,lesen,irregular,indicative,present,personal,3,er / sie / es,liest,
lesen,lesen,irregular,indicative,present,personal,4,wir,lesen,
lesen,lesen,irregular,indicative,present,personal,5,ihr,lest,
lesen,lesen,irregular,indicative,present,personal,6,sie / Sie,lesen,
lesen,lesen,irregular,indicative,preterite,personal,1,ich,las,
lesen,lesen,irregular,indicative,preterite,personal,2,du,last,
lesen,lesen,irregular,indicative,preterite,personal,3,er / sie / es,las,
lesen,lesen,irregular,indicative,preterite,personal,4,wir,lasen,
lesen,lesen,irregular,indicative,preterite,personal,5,ihr,last,
lesen,lesen,irregular,indicative,preterite,personal,6,sie / Sie,lasen,
lesen,lesen,irregular,indicative,perfect,personal,1,ich,habe gelesen,
lesen,lesen,irregular,indicative,perfect,personal,2,du,hast gelesen,
lesen,lesen,irregular,indicative,perfect,personal,3,er / sie / es,hat gelesen,
lesen,lesen,irregular,indicative,perfect,personal,4,wir,haben gelesen,
lesen,lesen,irregular,indicative,perfect,personal,5,ihr,habt gelesen,
lesen,lesen,irregular,indicative,perfect,personal,6,sie / Sie,haben gelesen,
lesen,lesen,irregular,indicative,pluperfect,personal,1,ich,hatte gelesen,
lesen,lesen,irregular,indicative,pluperfect,personal,2,du,hattest gelesen,
lesen,lesen,irregular,indicative,pluperfect,personal,3,er / sie / es,hatte gelesen,
lesen,lesen,irregular,indicative,pluperfect,personal,4,wir,hatten gelesen,
lesen,lesen,irregular,indicative,pluperfect,personal,5,ihr,hattet gelesen,
lesen,lesen,irregular,indicative,pluperfect,personal,6,sie / Sie,hatten gelesen,
lesen,lesen,irregular,indicative,futureI,personal,1,ich,werde lesen,
lesen,lesen,irregular,indicative,futureI,personal,2,du,wirst lesen,
lesen,lesen,irregular,indicative,futureI,personal,3,er / sie / es,wird lesen,
lesen,lesen,irregular,indicative,futureI,personal,4,wir,werden lesen,
lesen,lesen,irregular,indicative,futureI,personal,5,ihr,werdet lesen,
lesen,lesen,irregular,indicative,futureI,personal,6,sie / Sie,werden lesen,
lesen,lesen,irregular,indicative,futureII,personal,1,ich,werde gelesen haben,
lesen,lesen,irregular,indicative,futureII,personal,2,du,wirst gelesen haben,
lesen,lesen,irregular,indicative,futureII,personal,3,er / sie / es,wird gelesen haben,
lesen,lesen,irregular,indicative,futureII,personal,4,wir,werden gelesen haben,
lesen,lesen,irregular,indicative,futureII,personal,5,ihr,werdet gelesen haben,
lesen,lesen,irregular,indicative,futureII,personal,6,sie / Sie,werden gelesen haben,
lesen,lesen,irregular,subjunctive,subjunctiveI,personal,1,ich,lese,
lesen,lesen,irregular,subjunctive,subjunctiveI,personal,2,du,lesest,
lesen,lesen,irregular,subjunctive,subjunctiveI,personal,3,er / sie / es,lese,
lesen,lesen,irregular,subjunctive,subjunctiveI,personal,4,wir,lesen,
lesen,lesen,irregular,subjunctive,subjunctiveI,personal,5,ihr,leset,
lesen,lesen,irregular,subjunctive,subjunctiveI,personal,6,sie / Sie,lesen,
lesen,lesen,irregular,subjunctive,subjunctiveIPerfect,personal,1,ich,habe gelesen,
lesen,lesen,irregular,subjunctive,subjunctiveIPerfect,personal,2,du,habest gelesen,
lesen,lesen,irregular,subjunctive,subjunctiveIPerfect,personal,3,er / sie / es,habe gelesen,
lesen,lesen,irregular,subjunctive,subjunctiveIPerfect,personal,4,wir,haben gelesen,
lesen,lesen,irregular,subjunctive,subjunctiveIPerfect,personal,5,ihr,habet gelesen,
lesen,lesen,irregular,subjunctive,subjunctiveIPerfect,personal,6,sie / Sie,haben gelesen,
lesen,lesen,irregular,subjunctive,subjunctiveII,personal,1,ich,läse,
lesen,lesen,irregular,subjunctive,subjunctiveII,personal,2,du,läsest,
lesen,lesen,irregular,subjunctive,subjunctiveII,personal,3,er / sie / es,läse,
lesen,lesen,irregular,subjunctive,subjunctiveII,personal,4,wir,läsen,
lesen,lesen,irregular,subjunctive,subjunctiveII,personal,5,ihr,läset,
lesen,lesen,irregular,subjunctive,subjunctiveII,personal,6,sie / Sie,läsen,
lesen,lesen,irregular,subjunctive,subjunctiveIIPerfect,personal,1,ich,hätte gelesen,
lesen,lesen,irregular,subjunctive,subjunctiveIIPerfect,personal,2,du,hättest gelesen,
lesen,lesen,irregular,subjunctive,subjunctiveIIPerfect,personal,3,er / sie / es,hätte gelesen,
lesen,lesen,irregular,subjunctive,subjunctiveIIPerfect,personal,4,wir,hätten gelesen,
lesen,lesen,irregular,subjunctive,subjunctiveIIPerfect,personal,5,ihr,hättet gelesen,
lesen,lesen,irregular,subjunctive,subjunctiveIIPerfect,personal,6,sie / Sie,hätten gelesen,
lesen,lesen,irregular,imperative,imperativePresent,personal,1,du,lies,
lesen,lesen,irregular,imperative,imperativePresent,personal,2,wir,lesen,
lesen,lesen,irregular,imperative,imperativePresent,personal,3,ihr,lest,
lesen,lesen,irregular,participle,presentParticiple,single,1,form,lesend,
lesen,lesen,irregular,participle,pastParticiple,single,1,form,gelesen,
lesen,lesen,irregular,infinitive,presentInfinitive,single,1,form,lesen,
lesen,lesen,irregular,infinitive,perfectInfinitive,single,1,form,gelesen haben,
essen,essen,irregular,indicative,present,personal,1,ich,esse,
essen,essen,irregular,indicative,present,personal,2,du,isst,
essen,essen,irregular,indicative,present,personal,3,er / sie / es,isst,
essen,essen,irregular,indicative,present,personal,4,wir,essen,
essen,essen,irregular,indicative,present,personal,5,ihr,esst,
essen,essen,irregular,indicative,present,personal,6,sie / Sie,essen,
essen,essen,irregular,indicative,preterite,personal,1,ich,aß,
essen,essen,irregular,indicative,preterite,personal,2,du,aßest,
essen,essen,irregular,indicative,preterite,personal,3,er / sie / es,aß,
essen,essen,irregular,indicative,preterite,personal,4,wir,aßen,
essen,essen,irregular,indicative,preterite,personal,5,ihr,aßt,
essen,essen,irregular,indicative,preterite,personal,6,sie / Sie,aßen,
essen,essen,irregular,indicative,perfect,personal,1,ich,habe gegessen,
essen,essen,irregular,indicative,perfect,personal,2,du,hast gegessen,
essen,essen,irregular,indicative,perfect,personal,3,er / sie / es,hat gegessen,
essen,essen,irregular,indicative,perfect,personal,4,wir,haben gegessen,
essen,essen,irregular,indicative,perfect,personal,5,ihr,habt gegessen,
essen,essen,irregular,indicative,perfect,personal,6,sie / Sie,haben gegessen,
essen,essen,irregular,indicative,pluperfect,personal,1,ich,hatte gegessen,
essen,essen,irregular,indicative,pluperfect,personal,2,du,hattest gegessen,
essen,essen,irregular,indicative,pluperfect,personal,3,er / sie / es,hatte gegessen,
essen,essen,irregular,indicative,pluperfect,personal,4,wir,hatten gegessen,
essen,essen,irregular,indicative,pluperfect,personal,5,ihr,hattet gegessen,
essen,essen,irregular,indicative,pluperfect,personal,6,sie / Sie,hatten gegessen,
essen,essen,irregular,indicative,futureI,personal,1,ich,werde essen,
essen,essen,irregular,indicative,futureI,personal,2,du,wirst essen,
essen,essen,irregular,indicative,futureI,personal,3,er / sie / es,wird essen,
essen,essen,irregular,indicative,futureI,personal,4,wir,werden essen,
essen,essen,irregular,indicative,futureI,personal,5,ihr,werdet essen,
essen,essen,irregular,indicative,futureI,personal,6,sie / Sie,werden essen,
essen,essen,irregular,indicative,futureII,personal,1,ich,werde gegessen haben,
essen,essen,irregular,indicative,futureII,personal,2,du,wirst gegessen haben,
essen,essen,irregular,indicative,futureII,personal,3,er / sie / es,wird gegessen haben,
essen,essen,irregular,indicative,futureII,personal,4,wir,werden gegessen haben,
essen,essen,irregular,indicative,futureII,personal,5,ihr,werdet gegessen haben,
essen,essen,irregular,indicative,futureII,personal,6,sie / Sie,werden gegessen haben,
essen,essen,irregular,subjunctive,subjunctiveI,personal,1,ich,esse,
essen,essen,irregular,subjunctive,subjunctiveI,personal,2,du,essest,
essen,essen,irregular,subjunctive,subjunctiveI,personal,3,er / sie / es,esse,
essen,essen,irregular,subjunctive,subjunctiveI,personal,4,wir,essen,
essen,essen,irregular,subjunctive,subjunctiveI,personal,5,ihr,esset,
essen,essen,irregular,subjunctive,subjunctiveI,personal,6,sie / Sie,essen,
essen,essen,irregular,subjunctive,subjunctiveIPerfect,personal,1,ich,habe gegessen,
essen,essen,irregular,subjunctive,subjunctiveIPerfect,personal,2,du,habest gegessen,
essen,essen,irregular,subjunctive,subjunctiveIPerfect,personal,3,er / sie / es,habe gegessen,
essen,essen,irregular,subjunctive,subjunctiveIPerfect,personal,4,wir,haben gegessen,
essen,essen,irregular,subjunctive,subjunctiveIPerfect,personal,5,ihr,habet gegessen,
essen,essen,irregular,subjunctive,subjunctiveIPerfect,personal,6,sie / Sie,haben gegessen,
essen,essen,irregular,subjunctive,subjunctiveII,personal,1,ich,äße,
essen,essen,irregular,subjunctive,subjunctiveII,personal,2,du,äßest,
essen,essen,irregular,subjunctive,subjunctiveII,personal,3,er / sie / es,äße,
essen,essen,irregular,subjunctive,subjunctiveII,personal,4,wir,äßen,
essen,essen,irregular,subjunctive,subjunctiveII,personal,5,ihr,äßet,
essen,essen,irregular,subjunctive,subjunctiveII,personal,6,sie / Sie,äßen,
essen,essen,irregular,subjunctive,subjunctiveIIPerfect,personal,1,ich,hätte gegessen,
essen,essen,irregular,subjunctive,subjunctiveIIPerfect,personal,2,du,hättest gegessen,
essen,essen,irregular,subjunctive,subjunctiveIIPerfect,personal,3,er / sie / es,hätte gegessen,
essen,essen,irregular,subjunctive,subjunctiveIIPerfect,personal,4,wir,hätten gegessen,
essen,essen,irregular,subjunctive,subjunctiveIIPerfect,personal,5,ihr,hättet gegessen,
essen,essen,irregular,subjunctive,subjunctiveIIPerfect,personal,6,sie / Sie,hätten gegessen,
essen,essen,irregular,imperative,imperativePresent,personal,1,du,iss,
essen,essen,irregular,imperative,imperativePresent,personal,2,wir,essen,
essen,essen,irregular,imperative,imperativePresent,personal,3,ihr,esst,
essen,essen,irregular,participle,presentParticiple,single,1,form,essend,
essen,essen,irregular,participle,pastParticiple,single,1,form,gegessen,
essen,essen,irregular,infinitive,presentInfinitive,single,1,form,essen,
essen,essen,irregular,infinitive,perfectInfinitive,single,1,form,gegessen haben,
fahren,fahren,irregular,indicative,present,personal,1,ich,fahre,
fahren,fahren,irregular,indicative,present,personal,2,du,fährst,
fahren,fahren,irregular,indicative,present,personal,3,er / sie / es,fährt,
fahren,fahren,irregular,indicative,present,personal,4,wir,fahren,
fahren,fahren,irregular,indicative,present,personal,5,ihr,fahrt,
fahren,fahren,irregular,indicative,present,personal,6,sie / Sie,fahren,
fahren,fahren,irregular,indicative,preterite,personal,1,ich,fuhr,
fahren,fahren,irregular,indicative,preterite,personal,2,du,fuhrst,
fahren,fahren,irregular,indicative,preterite,personal,3,er / sie / es,fuhr,
fahren,fahren,irregular,indicative,preterite,personal,4,wir,fuhren,
fahren,fahren,irregular,indicative,preterite,personal,5,ihr,fuhrt,
fahren,fahren,irregular,indicative,preterite,personal,6,sie / Sie,fuhren,
fahren,fahren,irregular,indicative,perfect,personal,1,ich,bin gefahren,
fahren,fahren,irregular,indicative,perfect,personal,2,du,bist gefahren,
fahren,fahren,irregular,indicative,perfect,personal,3,er / sie / es,ist gefahren,
fahren,fahren,irregular,indicative,perfect,personal,4,wir,sind gefahren,
fahren,fahren,irregular,indicative,perfect,personal,5,ihr,seid gefahren,
fahren,fahren,irregular,indicative,perfect,personal,6,sie / Sie,sind gefahren,
fahren,fahren,irregular,indicative,pluperfect,personal,1,ich,war gefahren,
fahren,fahren,irregular,indicative,pluperfect,personal,2,du,warst gefahren,
fahren,fahren,irregular,indicative,pluperfect,personal,3,er / sie / es,war gefahren,
fahren,fahren,irregular,indicative,pluperfect,personal,4,wir,waren gefahren,
