infinitive,alias,group,mood,tense,layout,row_order,label,form,note_keys
dormir,dormir,third,indicative,futureSimple,personal,5,vous,dormirez,
dormir,dormir,third,indicative,futureSimple,personal,6,ils / elles,dormiront,
dormir,dormir,third,indicative,futurAnterieur,personal,1,j',aurai dormi,
dormir,dormir,third,indicative,futurAnterieur,personal,2,tu,auras dormi,
dormir,dormir,third,indicative,futurAnterieur,personal,3,il / elle / on,aura dormi,
dormir,dormir,third,indicative,futurAnterieur,personal,4,nous,aurons dormi,
dormir,dormir,third,indicative,futurAnterieur,personal,5,vous,aurez dormi,
dormir,dormir,third,indicative,futurAnterieur,personal,6,ils / elles,auront dormi,
dormir,dormir,third,subjunctive,subjunctivePresent,personal,1,je,dorme,
dormir,dormir,third,subjunctive,subjunctivePresent,personal,2,tu,dormes,
dormir,dormir,third,subjunctive,subjunctivePresent,personal,3,il / elle / on,dorme,
dormir,dormir,third,subjunctive,subjunctivePresent,personal,4,nous,dormions,
dormir,dormir,third,subjunctive,subjunctivePresent,personal,5,vous,dormiez,
dormir,dormir,third,subjunctive,subjunctivePresent,personal,6,ils / elles,dorment,
dormir,dormir,third,subjunctive,subjunctivePast,personal,1,j',aie dormi,
dormir,dormir,third,subjunctive,subjunctivePast,personal,2,tu,aies dormi,
dormir,dormir,third,subjunctive,subjunctivePast,personal,3,il / elle / on,ait dormi,
dormir,dormir,third,subjunctive,subjunctivePast,personal,4,nous,ayons dormi,
dormir,dormir,third,subjunctive,subjunctivePast,personal,5,vous,ayez dormi,
dormir,dormir,third,subjunctive,subjunctivePast,personal,6,ils / elles,aient dormi,
dormir,dormir,third,conditional,conditionalPresent,personal,1,je,dormirais,
dormir,dormir,third,conditional,conditionalPresent,personal,2,tu,dormirais,
dormir,dormir,third,conditional,conditionalPresent,personal,3,il / elle / on,dormirait,
dormir,dormir,third,conditional,conditionalPresent,personal,4,nous,dormirions,
dormir,dormir,third,conditional,conditionalPresent,personal,5,vous,dormiriez,
dormir,dormir,third,conditional,conditionalPresent,personal,6,ils / elles,dormiraient,
dormir,dormir,third,conditional,conditionalPast,personal,1,j',aurais dormi,
dormir,dormir,third,conditional,conditionalPast,personal,2,tu,aurais dormi,
dormir,dormir,third,conditional,conditionalPast,personal,3,il / elle / on,aurait dormi,
dormir,dormir,third,conditional,conditionalPast,personal,4,nous,aurions dormi,
dormir,dormir,third,conditional,conditionalPast,personal,5,vous,auriez dormi,
dormir,dormir,third,conditional,conditionalPast,personal,6,ils / elles,auraient dormi,
dormir,dormir,third,imperative,imperativePresent,personal,1,tu,dors,
dormir,dormir,third,imperative,imperativePresent,personal,2,nous,dormons,
dormir,dormir,third,imperative,imperativePresent,personal,3,vous,dormez,
dormir,dormir,third,participle,presentParticiple,single,1,form,dormant,
dormir,dormir,third,participle,pastParticiple,single,1,form,dormi,
dormir,dormir,third,infinitive,presentInfinitive,single,1,form,dormir,
dormir,dormir,third,infinitive,pastInfinitive,single,1,form,avoir dormi,
dormir,dormir,third,gerund,presentGerund,single,1,form,en dormant,
dormir,dormir,third,gerund,pastGerund,single,1,form,en ayant dormi,
sentir,sentir,third,indicative,present,personal,1,je,sens,
sentir,sentir,third,indicative,present,personal,2,tu,sens,
sentir,sentir,third,indicative,present,personal,3,il / elle / on,sent,
sentir,sentir,third,indicative,present,personal,4,nous,sentons,
sentir,sentir,third,indicative,present,personal,5,vous,sentez,
sentir,sentir,third,indicative,present,personal,6,ils / elles,sentent,
sentir,sentir,third,indicative,imperfect,personal,1,je,sentais,
sentir,sentir,third,indicative,imperfect,personal,2,tu,sentais,
sentir,sentir,third,indicative,imperfect,personal,3,il / elle / on,sentait,
sentir,sentir,third,indicative,imperfect,personal,4,nous,sentions,
sentir,sentir,third,indicative,imperfect,personal,5,vous,sentiez,
sentir,sentir,third,indicative,imperfect,personal,6,ils / elles,sentaient,
sentir,sentir,third,indicative,passeCompose,personal,1,j',ai senti,
sentir,sentir,third,indicative,passeCompose,personal,2,tu,as senti,
sentir,sentir,third,indicative,passeCompose,personal,3,il / elle / on,a senti,
sentir,sentir,third,indicative,passeCompose,personal,4,nous,avons senti,
sentir,sentir,third,indicative,passeCompose,personal,5,vous,avez senti,
sentir,sentir,third,indicative,passeCompose,personal,6,ils / elles,ont senti,
sentir,sentir,third,indicative,plusQueParfait,personal,1,j',avais senti,
sentir,sentir,third,indicative,plusQueParfait,personal,2,tu,avais senti,
sentir,sentir,third,indicative,plusQueParfait,personal,3,il / elle / on,avait senti,
sentir,sentir,third,indicative,plusQueParfait,personal,4,nous,avions senti,
sentir,sentir,third,indicative,plusQueParfait,personal,5,vous,aviez senti,
sentir,sentir,third,indicative,plusQueParfait,personal,6,ils / elles,avaient senti,
sentir,sentir,third,indicative,passeSimple,personal,1,je,sentis,
sentir,sentir,third,indicative,passeSimple,personal,2,tu,sentis,
sentir,sentir,third,indicative,passeSimple,personal,3,il / elle / on,sentit,
sentir,sentir,third,indicative,passeSimple,personal,4,nous,sentîmes,
sentir,sentir,third,indicative,passeSimple,personal,5,vous,sentîtes,
sentir,sentir,third,indicative,passeSimple,personal,6,ils / elles,sentirent,
sentir,sentir,third,indicative,futureSimple,personal,1,je,sentirai,
sentir,sentir,third,indicative,futureSimple,personal,2,tu,sentiras,
sentir,sentir,third,indicative,futureSimple,personal,3,il / elle / on,sentira,
sentir,sentir,third,indicative,futureSimple,personal,4,nous,sentirons,
sentir,sentir,third,indicative,futureSimple,personal,5,vous,sentirez,
sentir,sentir,third,indicative,futureSimple,personal,6,ils / elles,sentiront,
sentir,sentir,third,indicative,futurAnterieur,personal,1,j',aurai senti,
sentir,sentir,third,indicative,futurAnterieur,personal,2,tu,auras senti,
sentir,sentir,third,indicative,futurAnterieur,personal,3,il / elle / on,aura senti,
sentir,sentir,third,indicative,futurAnterieur,personal,4,nous,aurons senti,
sentir,sentir,third,indicative,futurAnterieur,personal,5,vous,aurez senti,
sentir,sentir,third,indicative,futurAnterieur,personal,6,ils / elles,auront senti,
sentir,sentir,third,subjunctive,subjunctivePresent,personal,1,je,sente,
sentir,sentir,third,subjunctive,subjunctivePresent,personal,2,tu,sentes,
sentir,sentir,third,subjunctive,subjunctivePresent,personal,3,il / elle / on,sente,
sentir,sentir,third,subjunctive,subjunctivePresent,personal,4,nous,sentions,
sentir,sentir,third,subjunctive,subjunctivePresent,personal,5,vous,sentiez,
sentir,sentir,third,subjunctive,subjunctivePresent,personal,6,ils / elles,sentent,
sentir,sentir,third,subjunctive,subjunctivePast,personal,1,j',aie senti,
sentir,sentir,third,subjunctive,subjunctivePast,personal,2,tu,aies senti,
sentir,sentir,third,subjunctive,subjunctivePast,personal,3,il / elle / on,ait senti,
sentir,sentir,third,subjunctive,subjunctivePast,personal,4,nous,ayons senti,
sentir,sentir,third,subjunctive,subjunctivePast,personal,5,vous,ayez senti,
sentir,sentir,third,subjunctive,subjunctivePast,personal,6,ils / elles,aient senti,
sentir,sentir,third,conditional,conditionalPresent,personal,1,je,sentirais,
sentir,sentir,third,conditional,conditionalPresent,personal,2,tu,sentirais,
sentir,sentir,third,conditional,conditionalPresent,personal,3,il / elle / on,sentirait,
sentir,sentir,third,conditional,conditionalPresent,personal,4,nous,sentirions,
sentir,sentir,third,conditional,conditionalPresent,personal,5,vous,sentiriez,
sentir,sentir,third,conditional,conditionalPresent,personal,6,ils / elles,sentiraient,
sentir,sentir,third,conditional,conditionalPast,personal,1,j',aurais senti,
sentir,sentir,third,conditional,conditionalPast,personal,2,tu,aurais senti,
sentir,sentir,third,conditional,conditionalPast,personal,3,il / elle / on,aurait senti,
sentir,sentir,third,conditional,conditionalPast,personal,4,nous,aurions senti,
sentir,sentir,third,conditional,conditionalPast,personal,5,vous,auriez senti,
sentir,sentir,third,conditional,conditionalPast,personal,6,ils / elles,auraient senti,
sentir,sentir,third,imperative,imperativePresent,personal,1,tu,sens,
sentir,sentir,third,imperative,imperativePresent,personal,2,nous,sentons,
sentir,sentir,third,imperative,imperativePresent,personal,3,vous,sentez,
sentir,sentir,third,participle,presentParticiple,single,1,form,sentant,
sentir,sentir,third,participle,pastParticiple,single,1,form,senti,
sentir,sentir,third,infinitive,presentInfinitive,single,1,form,sentir,
sentir,sentir,third,infinitive,pastInfinitive,single,1,form,avoir senti,
sentir,sentir,third,gerund,presentGerund,single,1,form,en sentant,
sentir,sentir,third,gerund,pastGerund,single,1,form,en ayant senti,
tenir,tenir,third,indicative,present,personal,1,je,tiens,
tenir,tenir,third,indicative,present,personal,2,tu,tiens,
tenir,tenir,third,indicative,present,personal,3,il / elle / on,tient,
tenir,tenir,third,indicative,present,personal,4,nous,tenons,
tenir,tenir,third,indicative,present,personal,5,vous,tenez,
tenir,tenir,third,indicative,present,personal,6,ils / elles,tiennent,
tenir,tenir,third,indicative,imperfect,personal,1,je,tenais,
tenir,tenir,third,indicative,imperfect,personal,2,tu,tenais,
tenir,tenir,third,indicative,imperfect,personal,3,il / elle / on,tenait,
tenir,tenir,third,indicative,imperfect,personal,4,nous,tenions,
tenir,tenir,third,indicative,imperfect,personal,5,vous,teniez,
tenir,tenir,third,indicative,imperfect,personal,6,ils / elles,tenaient,
tenir,tenir,third,indicative,passeCompose,personal,1,j',ai tenu,
tenir,tenir,third,indicative,passeCompose,personal,2,tu,as tenu,
tenir,tenir,third,indicative,passeCompose,personal,3,il / elle / on,a tenu,
tenir,tenir,third,indicative,passeCompose,personal,4,nous,avons tenu,
tenir,tenir,third,indicative,passeCompose,personal,5,vous,avez tenu,
tenir,tenir,third,indicative,passeCompose,personal,6,ils / elles,ont tenu,
tenir,tenir,third,indicative,plusQueParfait,personal,1,j',avais tenu,
tenir,tenir,third,indicative,plusQueParfait,personal,2,tu,avais tenu,
tenir,tenir,third,indicative,plusQueParfait,personal,3,il / elle / on,avait tenu,
tenir,tenir,third,indicative,plusQueParfait,personal,4,nous,avions tenu,
tenir,tenir,third,indicative,plusQueParfait,personal,5,vous,aviez tenu,
tenir,tenir,third,indicative,plusQueParfait,personal,6,ils / elles,avaient tenu,
tenir,tenir,third,indicative,passeSimple,personal,1,je,tins,
tenir,tenir,third,indicative,passeSimple,personal,2,tu,tins,
tenir,tenir,third,indicative,passeSimple,personal,3,il / elle / on,tint,
tenir,tenir,third,indicative,passeSimple,personal,4,nous,tînmes,
tenir,tenir,third,indicative,passeSimple,personal,5,vous,tîntes,
tenir,tenir,third,indicative,passeSimple,personal,6,ils / elles,tinrent,
tenir,tenir,third,indicative,futureSimple,personal,1,je,tiendrai,
tenir,tenir,third,indicative,futureSimple,personal,2,tu,tiendras,
tenir,tenir,third,indicative,futureSimple,personal,3,il / elle / on,tiendra,
tenir,tenir,third,indicative,futureSimple,personal,4,nous,tiendrons,
tenir,tenir,third,indicative,futureSimple,personal,5,vous,tiendrez,
tenir,tenir,third,indicative,futureSimple,personal,6,ils / elles,tiendront,
tenir,tenir,third,indicative,futurAnterieur,personal,1,j',aurai tenu,
tenir,tenir,third,indicative,futurAnterieur,personal,2,tu,auras tenu,
tenir,tenir,third,indicative,futurAnterieur,personal,3,il / elle / on,aura tenu,
tenir,tenir,third,indicative,futurAnterieur,personal,4,nous,aurons tenu,
tenir,tenir,third,indicative,futurAnterieur,personal,5,vous,aurez tenu,
tenir,tenir,third,indicative,futurAnterieur,personal,6,ils / elles,auront tenu,
tenir,tenir,third,subjunctive,subjunctivePresent,personal,1,je,tienne,
tenir,tenir,third,subjunctive,subjunctivePresent,personal,2,tu,tiennes,
tenir,tenir,third,subjunctive,subjunctivePresent,personal,3,il / elle / on,tienne,
tenir,tenir,third,subjunctive,subjunctivePresent,personal,4,nous,tenions,
tenir,tenir,third,subjunctive,subjunctivePresent,personal,5,vous,teniez,
tenir,tenir,third,subjunctive,subjunctivePresent,personal,6,ils / elles,tiennent,
tenir,tenir,third,subjunctive,subjunctivePast,personal,1,j',aie tenu,
tenir,tenir,third,subjunctive,subjunctivePast,personal,2,tu,aies tenu,
tenir,tenir,third,subjunctive,subjunctivePast,personal,3,il / elle / on,ait tenu,
tenir,tenir,third,subjunctive,subjunctivePast,personal,4,nous,ayons tenu,
tenir,tenir,third,subjunctive,subjunctivePast,personal,5,vous,ayez tenu,
tenir,tenir,third,subjunctive,subjunctivePast,personal,6,ils / elles,aient tenu,
tenir,tenir,third,conditional,conditionalPresent,personal,1,je,tiendrais,
tenir,tenir,third,conditional,conditionalPresent,personal,2,tu,tiendrais,
tenir,tenir,third,conditional,conditionalPresent,personal,3,il / elle / on,tiendrait,
tenir,tenir,third,conditional,conditionalPresent,personal,4,nous,tiendrions,
tenir,tenir,third,conditional,conditionalPresent,personal,5,vous,tiendriez,
tenir,tenir,third,conditional,conditionalPresent,personal,6,ils / elles,tiendraient,
tenir,tenir,third,conditional,conditionalPast,personal,1,j',aurais tenu,
tenir,tenir,third,conditional,conditionalPast,personal,2,tu,aurais tenu,
tenir,tenir,third,conditional,conditionalPast,personal,3,il / elle / on,aurait tenu,
tenir,tenir,third,conditional,conditionalPast,personal,4,nous,aurions tenu,
tenir,tenir,third,conditional,conditionalPast,personal,5,vous,auriez tenu,
tenir,tenir,third,conditional,conditionalPast,personal,6,ils / elles,auraient tenu,
tenir,tenir,third,imperative,imperativePresent,personal,1,tu,tiens,
tenir,tenir,third,imperative,imperativePresent,personal,2,nous,tenons,
tenir,tenir,third,imperative,imperativePresent,personal,3,vous,tenez,
tenir,tenir,third,participle,presentParticiple,single,1,form,tenant,
tenir,tenir,third,participle,pastParticiple,single,1,form,tenu,
tenir,tenir,third,infinitive,presentInfinitive,single,1,form,tenir,
tenir,tenir,third,infinitive,pastInfinitive,single,1,form,avoir tenu,
tenir,tenir,third,gerund,presentGerund,single,1,form,en tenant,
tenir,tenir,third,gerund,pastGerund,single,1,form,en ayant tenu,
courir,courir,third,indicative,present,personal,1,je,cours,
courir,courir,third,indicative,present,personal,2,tu,cours,
courir,courir,third,indicative,present,personal,3,il / elle / on,court,
courir,courir,third,indicative,present,personal,4,nous,courons,
courir,courir,third,indicative,present,personal,5,vous,courez,
courir,courir,third,indicative,present,personal,6,ils / elles,courent,
courir,courir,third,indicative,imperfect,personal,1,je,courais,
courir,courir,third,indicative,imperfect,personal,2,tu,courais,
courir,courir,third,indicative,imperfect,personal,3,il / elle / on,courait,
courir,courir,third,indicative,imperfect,personal,4,nous,courions,
courir,courir,third,indicative,imperfect,personal,5,vous,couriez,
courir,courir,third,indicative,imperfect,personal,6,ils / elles,couraient,
courir,courir,third,indicative,passeCompose,personal,1,j',ai couru,
courir,courir,third,indicative,passeCompose,personal,2,tu,as couru,
courir,courir,third,indicative,passeCompose,personal,3,il / elle / on,a couru,
courir,courir,third,indicative,passeCompose,personal,4,nous,avons couru,
courir,courir,third,indicative,passeCompose,personal,5,vous,avez couru,
courir,courir,third,indicative,passeCompose,personal,6,ils / elles,ont couru,
courir,courir,third,indicative,plusQueParfait,personal,1,j',avais couru,
courir,courir,third,indicative,plusQueParfait,personal,2,tu,avais couru,
courir,courir,third,indicative,plusQueParfait,personal,3,il / elle / on,avait couru,
courir,courir,third,indicative,plusQueParfait,personal,4,nous,avions couru,
courir,courir,third,indicative,plusQueParfait,personal,5,vous,aviez couru,
courir,courir,third,indicative,plusQueParfait,personal,6,ils / elles,avaient couru,
courir,courir,third,indicative,passeSimple,personal,1,je,courus,
courir,courir,third,indicative,passeSimple,personal,2,tu,courus,
courir,courir,third,indicative,passeSimple,personal,3,il / elle / on,courut,
courir,courir,third,indicative,passeSimple,personal,4,nous,courûmes,
courir,courir,third,indicative,passeSimple,personal,5,vous,courûtes,
courir,courir,third,indicative,passeSimple,personal,6,ils / elles,coururent,
courir,courir,third,indicative,futureSimple,personal,1,je,courrai,
courir,courir,third,indicative,futureSimple,personal,2,tu,courras,
courir,courir,third,indicative,futureSimple,personal,3,il / elle / on,courra,
courir,courir,third,indicative,futureSimple,personal,4,nous,courrons,
courir,courir,third,indicative,futureSimple,personal,5,vous,courrez,
courir,courir,third,indicative,futureSimple,personal,6,ils / elles,courront,
courir,courir,third,indicative,futurAnterieur,personal,1,j',aurai couru,
courir,courir,third,indicative,futurAnterieur,personal,2,tu,auras couru,
courir,courir,third,indicative,futurAnterieur,personal,3,il / elle / on,aura couru,
courir,courir,third,indicative,futurAnterieur,personal,4,nous,aurons couru,
courir,courir,third,indicative,futurAnterieur,personal,5,vous,aurez couru,
courir,courir,third,indicative,futurAnterieur,personal,6,ils / elles,auront couru,
courir,courir,third,subjunctive,subjunctivePresent,personal,1,je,coure,
courir,courir,third,subjunctive,subjunctivePresent,personal,2,tu,coures,
courir,courir,third,subjunctive,subjunctivePresent,personal,3,il / elle / on,coure,
courir,courir,third,subjunctive,subjunctivePresent,personal,4,nous,courions,
courir,courir,third,subjunctive,subjunctivePresent,personal,5,vous,couriez,
courir,courir,third,subjunctive,subjunctivePresent,personal,6,ils / elles,courent,
courir,courir,third,subjunctive,subjunctivePast,personal,1,j',aie couru,
courir,courir,third,subjunctive,subjunctivePast,personal,2,tu,aies couru,
courir,courir,third,subjunctive,subjunctivePast,personal,3,il / elle / on,ait couru,
courir,courir,third,subjunctive,subjunctivePast,personal,4,nous,ayons couru,
courir,courir,third,subjunctive,subjunctivePast,personal,5,vous,ayez couru,
courir,courir,third,subjunctive,subjunctivePast,personal,6,ils / elles,aient couru,
courir,courir,third,conditional,conditionalPresent,personal,1,je,courrais,
courir,courir,third,conditional,conditionalPresent,personal,2,tu,courrais,
courir,courir,third,conditional,conditionalPresent,personal,3,il / elle / on,courrait,
courir,courir,third,conditional,conditionalPresent,personal,4,nous,courrions,
courir,courir,third,conditional,conditionalPresent,personal,5,vous,courriez,
courir,courir,third,conditional,conditionalPresent,personal,6,ils / elles,courraient,
courir,courir,third,conditional,conditionalPast,personal,1,j',aurais couru,
courir,courir,third,conditional,conditionalPast,personal,2,tu,aurais couru,
courir,courir,third,conditional,conditionalPast,personal,3,il / elle / on,aurait couru,
courir,courir,third,conditional,conditionalPast,personal,4,nous,aurions couru,
courir,courir,third,conditional,conditionalPast,personal,5,vous,auriez couru,
courir,courir,third,conditional,conditionalPast,personal,6,ils / elles,auraient couru,
courir,courir,third,imperative,imperativePresent,personal,1,tu,cours,
courir,courir,third,imperative,imperativePresent,personal,2,nous,courons,
courir,courir,third,imperative,imperativePresent,personal,3,vous,courez,
courir,courir,third,participle,presentParticiple,single,1,form,courant,
courir,courir,third,participle,pastParticiple,single,1,form,couru,
courir,courir,third,infinitive,presentInfinitive,single,1,form,courir,
courir,courir,third,infinitive,pastInfinitive,single,1,form,avoir couru,
courir,courir,third,gerund,presentGerund,single,1,form,en courant,
courir,courir,third,gerund,pastGerund,single,1,form,en ayant couru,
mourir,mourir,third,indicative,present,personal,1,je,meurs,
mourir,mourir,third,indicative,present,personal,2,tu,meurs,
mourir,mourir,third,indicative,present,personal,3,il / elle / on,meurt,
mourir,mourir,third,indicative,present,personal,4,nous,mourons,
mourir,mourir,third,indicative,present,personal,5,vous,mourez,
mourir,mourir,third,indicative,present,personal,6,ils / elles,meurent,
mourir,mourir,third,indicative,imperfect,personal,1,je,mourais,
mourir,mourir,third,indicative,imperfect,personal,2,tu,mourais,
mourir,mourir,third,indicative,imperfect,personal,3,il / elle / on,mourait,
mourir,mourir,third,indicative,imperfect,personal,4,nous,mourions,
mourir,mourir,third,indicative,imperfect,personal,5,vous,mouriez,
mourir,mourir,third,indicative,imperfect,personal,6,ils / elles,mouraient,
mourir,mourir,third,indicative,passeCompose,personal,1,je,suis mort,
mourir,mourir,third,indicative,passeCompose,personal,2,tu,es mort,
mourir,mourir,third,indicative,passeCompose,personal,3,il / elle / on,est mort,
mourir,mourir,third,indicative,passeCompose,personal,4,nous,sommes mort,
mourir,mourir,third,indicative,passeCompose,personal,5,vous,êtes mort,
mourir,mourir,third,indicative,passeCompose,personal,6,ils / elles,sont mort,
mourir,mourir,third,indicative,plusQueParfait,personal,1,je,étais mort,
mourir,mourir,third,indicative,plusQueParfait,personal,2,tu,étais mort,
mourir,mourir,third,indicative,plusQueParfait,personal,3,il / elle / on,était mort,
mourir,mourir,third,indicative,plusQueParfait,personal,4,nous,étions mort,
mourir,mourir,third,indicative,plusQueParfait,personal,5,vous,étiez mort,
mourir,mourir,third,indicative,plusQueParfait,personal,6,ils / elles,étaient mort,
mourir,mourir,third,indicative,passeSimple,personal,1,je,mourus,
mourir,mourir,third,indicative,passeSimple,personal,2,tu,mourus,
mourir,mourir,third,indicative,passeSimple,personal,3,il / elle / on,mourut,
mourir,mourir,third,indicative,passeSimple,personal,4,nous,mourûmes,
mourir,mourir,third,indicative,passeSimple,personal,5,vous,mourûtes,
mourir,mourir,third,indicative,passeSimple,personal,6,ils / elles,moururent,
mourir,mourir,third,indicative,futureSimple,personal,1,je,mourrai,
mourir,mourir,third,indicative,futureSimple,personal,2,tu,mourras,
mourir,mourir,third,indicative,futureSimple,personal,3,il / elle / on,mourra,
mourir,mourir,third,indicative,futureSimple,personal,4,nous,mourrons,
mourir,mourir,third,indicative,futureSimple,personal,5,vous,mourrez,
mourir,mourir,third,indicative,futureSimple,personal,6,ils / elles,mourront,
mourir,mourir,third,indicative,futurAnterieur,personal,1,je,serai mort,
mourir,mourir,third,indicative,futurAnterieur,personal,2,tu,seras mort,
mourir,mourir,third,indicative,futurAnterieur,personal,3,il / elle / on,sera mort,
mourir,mourir,third,indicative,futurAnterieur,personal,4,nous,serons mort,
mourir,mourir,third,indicative,futurAnterieur,personal,5,vous,serez mort,
mourir,mourir,third,indicative,futurAnterieur,personal,6,ils / elles,seront mort,
mourir,mourir,third,subjunctive,subjunctivePresent,personal,1,je,meure,
mourir,mourir,third,subjunctive,subjunctivePresent,personal,2,tu,meures,
mourir,mourir,third,subjunctive,subjunctivePresent,personal,3,il / elle / on,meure,
mourir,mourir,third,subjunctive,subjunctivePresent,personal,4,nous,mourions,
mourir,mourir,third,subjunctive,subjunctivePresent,personal,5,vous,mouriez,
mourir,mourir,third,subjunctive,subjunctivePresent,personal,6,ils / elles,meurent,
mourir,mourir,third,subjunctive,subjunctivePast,personal,1,je,sois mort,
mourir,mourir,third,subjunctive,subjunctivePast,personal,2,tu,sois mort,
mourir,mourir,third,subjunctive,subjunctivePast,personal,3,il / elle / on,soit mort,
mourir,mourir,third,subjunctive,subjunctivePast,personal,4,nous,soyons mort,
mourir,mourir,third,subjunctive,subjunctivePast,personal,5,vous,soyez mort,
mourir,mourir,third,subjunctive,subjunctivePast,personal,6,ils / elles,soient mort,
mourir,mourir,third,conditional,conditionalPresent,personal,1,je,mourrais,
mourir,mourir,third,conditional,conditionalPresent,personal,2,tu,mourrais,
mourir,mourir,third,conditional,conditionalPresent,personal,3,il / elle / on,mourrait,
mourir,mourir,third,conditional,conditionalPresent,personal,4,nous,mourrions,
mourir,mourir,third,conditional,conditionalPresent,personal,5,vous,mourriez,
mourir,mourir,third,conditional,conditionalPresent,personal,6,ils / elles,mourraient,
mourir,mourir,third,conditional,conditionalPast,personal,1,je,serais mort,
mourir,mourir,third,conditional,conditionalPast,personal,2,tu,serais mort,
mourir,mourir,third,conditional,conditionalPast,personal,3,il / elle / on,serait mort,
mourir,mourir,third,conditional,conditionalPast,personal,4,nous,serions mort,
mourir,mourir,third,conditional,conditionalPast,personal,5,vous,seriez mort,
mourir,mourir,third,conditional,conditionalPast,personal,6,ils / elles,seraient mort,
mourir,mourir,third,imperative,imperativePresent,personal,1,tu,meurs,
mourir,mourir,third,imperative,imperativePresent,personal,2,nous,mourons,
mourir,mourir,third,imperative,imperativePresent,personal,3,vous,mourez,
mourir,mourir,third,participle,presentParticiple,single,1,form,mourant,
mourir,mourir,third,participle,pastParticiple,single,1,form,mort,
mourir,mourir,third,infinitive,presentInfinitive,single,1,form,mourir,
mourir,mourir,third,infinitive,pastInfinitive,single,1,form,être mort,
mourir,mourir,third,gerund,presentGerund,single,1,form,en mourant,
mourir,mourir,third,gerund,pastGerund,single,1,form,en étant mort,
lire,lire,third,indicative,present,personal,1,je,lis,
lire,lire,third,indicative,present,personal,2,tu,lis,
lire,lire,third,indicative,present,personal,3,il / elle / on,lit,
lire,lire,third,indicative,present,personal,4,nous,lisons,
lire,lire,third,indicative,present,personal,5,vous,lisez,
lire,lire,third,indicative,present,personal,6,ils / elles,lisent,
lire,lire,third,indicative,imperfect,personal,1,je,lisais,
lire,lire,third,indicative,imperfect,personal,2,tu,lisais,
lire,lire,third,indicative,imperfect,personal,3,il / elle / on,lisait,
lire,lire,third,indicative,imperfect,personal,4,nous,lisions,
lire,lire,third,indicative,imperfect,personal,5,vous,lisiez,
lire,lire,third,indicative,imperfect,personal,6,ils / elles,lisaient,
lire,lire,third,indicative,passeCompose,personal,1,j',ai lu,
lire,lire,third,indicative,passeCompose,personal,2,tu,as lu,
lire,lire,third,indicative,passeCompose,personal,3,il / elle / on,a lu,
lire,lire,third,indicative,passeCompose,personal,4,nous,avons lu,
lire,lire,third,indicative,passeCompose,personal,5,vous,avez lu,
lire,lire,third,indicative,passeCompose,personal,6,ils / elles,ont lu,
lire,lire,third,indicative,plusQueParfait,personal,1,j',avais lu,
lire,lire,third,indicative,plusQueParfait,personal,2,tu,avais lu,
lire,lire,third,indicative,plusQueParfait,personal,3,il / elle / on,avait lu,
lire,lire,third,indicative,plusQueParfait,personal,4,nous,avions lu,
lire,lire,third,indicative,plusQueParfait,personal,5,vous,aviez lu,
lire,lire,third,indicative,plusQueParfait,personal,6,ils / elles,avaient lu,
lire,lire,third,indicative,passeSimple,personal,1,je,lus,
lire,lire,third,indicative,passeSimple,personal,2,tu,lus,
lire,lire,third,indicative,passeSimple,personal,3,il / elle / on,lut,
lire,lire,third,indicative,passeSimple,personal,4,nous,lûmes,
lire,lire,third,indicative,passeSimple,personal,5,vous,lûtes,
lire,lire,third,indicative,passeSimple,personal,6,ils / elles,lurent,
lire,lire,third,indicative,futureSimple,personal,1,je,lirai,
lire,lire,third,indicative,futureSimple,personal,2,tu,liras,
lire,lire,third,indicative,futureSimple,personal,3,il / elle / on,lira,
lire,lire,third,indicative,futureSimple,personal,4,nous,lirons,
lire,lire,third,indicative,futureSimple,personal,5,vous,lirez,
lire,lire,third,indicative,futureSimple,personal,6,ils / elles,liront,
lire,lire,third,indicative,futurAnterieur,personal,1,j',aurai lu,
lire,lire,third,indicative,futurAnterieur,personal,2,tu,auras lu,
lire,lire,third,indicative,futurAnterieur,personal,3,il / elle / on,aura lu,
lire,lire,third,indicative,futurAnterieur,personal,4,nous,aurons lu,
lire,lire,third,indicative,futurAnterieur,personal,5,vous,aurez lu,
lire,lire,third,indicative,futurAnterieur,personal,6,ils / elles,auront lu,
lire,lire,third,subjunctive,subjunctivePresent,personal,1,je,lise,
lire,lire,third,subjunctive,subjunctivePresent,personal,2,tu,lises,
lire,lire,third,subjunctive,subjunctivePresent,personal,3,il / elle / on,lise,
lire,lire,third,subjunctive,subjunctivePresent,personal,4,nous,lisions,
lire,lire,third,subjunctive,subjunctivePresent,personal,5,vous,lisiez,
lire,lire,third,subjunctive,subjunctivePresent,personal,6,ils / elles,lisent,
lire,lire,third,subjunctive,subjunctivePast,personal,1,j',aie lu,
lire,lire,third,subjunctive,subjunctivePast,personal,2,tu,aies lu,
lire,lire,third,subjunctive,subjunctivePast,personal,3,il / elle / on,ait lu,
lire,lire,third,subjunctive,subjunctivePast,personal,4,nous,ayons lu,
lire,lire,third,subjunctive,subjunctivePast,personal,5,vous,ayez lu,
lire,lire,third,subjunctive,subjunctivePast,personal,6,ils / elles,aient lu,
lire,lire,third,conditional,conditionalPresent,personal,1,je,lirais,
lire,lire,third,conditional,conditionalPresent,personal,2,tu,lirais,
lire,lire,third,conditional,conditionalPresent,personal,3,il / elle / on,lirait,
lire,lire,third,conditional,conditionalPresent,personal,4,nous,lirions,
